customer_id,login_timestamp,ip_address,country,city,device_type,device_id,browser,login_successful,two_factor_used,session_duration_minutes,login_method
SA00000040,2025-09-18 00:46:59,63.244.149.123,Saudi Arabia,Dammam,Mobile,3df51967-4d86-40bd-a222-4f9623a13e20,Chrome,False,True,78,Mobile App
SA00000040,2025-09-10 15:46:59,121.59.175.114,Saudi Arabia,Medina,Desktop,6082786f-ca00-4f58-ac52-1d13b719bb68,Edge,True,True,6,ATM
SA00000041,2025-09-05 17:46:59,94.171.200.0,Saudi Arabia,Taif,Desktop,81b15db9-88cc-4d49-a69b-29b8950df1a0,Firefox,True,True,86,Mobile App
SA00000041,2025-09-05 20:46:59,221.98.184.35,Saudi Arabia,Abha,Desktop,f7eae66e-ca6c-4f9b-8969-71018b2c550a,Firefox,True,True,93,ATM
SA00000041,2025-10-01 15:46:59,37.112.88.19,Saudi Arabia,Taif,Desktop,a85894df-3f8c-4097-84da-2c2e1bffa279,Safari,False,True,13,Mobile App
SA00000041,2025-09-07 22:46:59,138.165.74.48,Saudi Arabia,Khobar,Tablet,902f3465-0b57-4720-9cd8-758ba5a1c825,Safari,False,True,13,Mobile App
SA00000041,2025-10-04 19:46:59,197.153.53.100,Saudi Arabia,Mecca,Desktop,f73936e9-54e3-4579-80af-d193f780ef2f,Safari,False,False,113,ATM
SA00000041,2025-10-02 12:46:59,161.177.242.235,Saudi Arabia,Mecca,Mobile,38d5101f-423c-4d9d-993e-478302b34254,Edge,False,False,35,Web Portal
SA00000041,2025-09-12 08:46:59,11.137.88.147,Saudi Arabia,Abha,Mobile,768b4f7e-6421-4e66-9fc6-4cd0721e8b1f,Chrome,True,True,109,Mobile App
SA00000041,2025-10-01 10:46:59,180.210.231.9,Saudi Arabia,Taif,Tablet,7b96e2d1-0649-4cf6-bf69-723d584fc85b,Edge,True,False,100,Web Portal
SA00000041,2025-09-15 23:46:59,90.159.87.101,Saudi Arabia,Jubail,Mobile,1db6b844-15fa-4483-b633-cc2deba900e1,Edge,False,True,114,Web Portal
SA00000041,2025-09-20 22:46:59,22.158.168.56,India,West Larry,Mobile,79e5c9aa-592a-4549-bba1-09d08567c805,Firefox,True,True,56,ATM
SA00000041,2025-09-11 16:46:59,92.244.229.21,Saudi Arabia,Abha,Tablet,0b705933-4cde-4b6b-9132-567c51a40d2a,Edge,True,True,2,ATM
SA00000041,2025-09-05 18:46:59,161.215.99.166,Saudi Arabia,Taif,Desktop,a5e15b55-57d3-44dd-9963-dc7205c8234b,Firefox,True,False,42,Mobile App
SA00000041,2025-09-24 15:46:59,10.143.234.118,Jordan,Lake Laurenbury,Tablet,f55dce6d-6d26-4b37-8f52-42d354bbbcf8,Edge,False,True,11,Web Portal
SA00000041,2025-09-20 05:46:59,28.246.38.8,Saudi Arabia,Taif,Desktop,a3f66c61-2fb7-4dab-af38-3b43a137f8e4,Safari,True,False,96,ATM
SA00000041,2025-10-04 20:46:59,153.81.56.196,Saudi Arabia,Riyadh,Tablet,e212ab7c-9d36-4cb6-bcc5-7be00779250a,Chrome,True,False,114,ATM
SA00000041,2025-09-17 17:46:59,99.111.185.102,Saudi Arabia,Taif,Desktop,36fce0ac-b469-4db3-8123-a348638abdf6,Safari,True,True,109,Web Portal
SA00000042,2025-09-17 04:46:59,102.64.16.182,Saudi Arabia,Jubail,Tablet,df3a098a-ccac-4fb5-9a0c-6c0493cd1291,Safari,False,True,13,ATM
SA00000042,2025-09-27 23:46:59,6.237.36.229,Saudi Arabia,Abha,Desktop,1d2c2721-7522-4646-b273-75bf5373bf4d,Safari,True,True,115,Mobile App
SA00000042,2025-09-19 19:46:59,123.234.118.147,Saudi Arabia,Jubail,Tablet,503b4078-a39c-4ec6-b746-4c02871854c1,Edge,True,False,79,Mobile App
SA00000042,2025-09-28 20:46:59,153.31.112.228,Saudi Arabia,Dhahran,Mobile,5a1baf0e-5911-46dc-9d3e-503a9645f0e4,Edge,True,False,14,Web Portal
SA00000042,2025-10-03 03:46:59,170.176.171.13,Saudi Arabia,Tabuk,Mobile,ccf4ffb0-b4bb-473f-ac70-51d1d051267f,Edge,False,True,64,Mobile App
SA00000042,2025-09-18 00:46:59,72.146.153.169,USA,Samanthashire,Tablet,4e2d6255-3d13-4a3d-9e2c-2e7d502cf0ee,Edge,True,True,94,Mobile App
SA00000042,2025-10-01 11:46:59,87.228.63.33,Saudi Arabia,Tabuk,Desktop,63725424-82c5-4b21-a430-12dab1850eb8,Edge,False,True,36,Web Portal
SA00000042,2025-09-04 13:46:59,40.210.209.88,Saudi Arabia,Taif,Mobile,2f8d8ded-6c4c-450b-a23a-d0fc93267d25,Firefox,False,False,108,ATM
SA00000042,2025-09-17 13:46:59,21.139.35.181,Saudi Arabia,Buraidah,Tablet,49f1137d-7d59-4e19-aab7-b2ef8e0ec033,Firefox,True,True,80,ATM
SA00000042,2025-09-25 02:46:59,84.34.20.52,Saudi Arabia,Abha,Mobile,0db977a9-9e91-471c-b374-ccbfd78c57d3,Firefox,True,True,98,Web Portal
SA00000042,2025-09-17 08:46:59,208.78.129.238,Saudi Arabia,Abha,Tablet,d0b1fde0-31f3-40c0-a2f3-f0687c0f549d,Edge,True,False,104,Mobile App
SA00000043,2025-10-01 23:46:59,63.173.150.7,Saudi Arabia,Riyadh,Tablet,6a66c184-7de1-4f5d-af48-47f068bd075b,Chrome,True,False,97,Mobile App
SA00000043,2025-09-25 02:46:59,1.112.233.62,UAE,Burnsland,Tablet,398f569b-465c-42cb-885e-b4894ac66780,Safari,True,True,46,Web Portal
SA00000043,2025-10-01 04:46:59,5.88.125.242,Saudi Arabia,Jubail,Tablet,be15ad12-90ce-47e9-b513-03b9c7de96ea,Firefox,False,True,66,ATM
SA00000043,2025-09-25 01:46:59,191.217.155.94,Saudi Arabia,Dhahran,Desktop,929d6377-1cfb-455f-82c4-2e488cbadae5,Edge,True,True,2,ATM
SA00000043,2025-09-26 17:46:59,87.122.169.205,Saudi Arabia,Taif,Mobile,0aa6fcb9-c1bc-4e59-9296-a12d8ac35ac4,Safari,True,True,38,Web Portal
SA00000043,2025-09-29 02:46:59,79.215.142.227,Oman,Paynechester,Tablet,0840405a-ffd2-4491-9ff3-89aa4c36a70c,Chrome,False,True,55,Web Portal
SA00000043,2025-09-17 15:46:59,19.193.160.86,Lebanon,Bakerland,Mobile,35ba9357-3ca8-4f31-8fd7-f3b9c68fcba5,Safari,False,True,6,Mobile App
SA00000043,2025-09-05 13:46:59,165.156.47.21,Saudi Arabia,Abha,Tablet,a1fd4187-9c3a-4e0b-b5f3-f8aadc6dafff,Safari,False,False,10,ATM
SA00000043,2025-09-24 07:46:59,163.79.163.43,Oman,Martinberg,Tablet,59cf0b0d-91f0-447d-8f32-1333ce315937,Chrome,True,False,70,ATM
SA00000043,2025-09-22 21:46:59,10.177.172.118,Saudi Arabia,Medina,Tablet,4aea1b8f-b43c-4e0a-ba9f-c10e52daf681,Safari,True,False,38,Mobile App
SA00000043,2025-09-04 04:46:59,49.28.38.18,Saudi Arabia,Buraidah,Tablet,fc48f615-83b0-435c-9ba6-fdf8f3d04ffb,Chrome,True,False,58,Mobile App
SA00000043,2025-09-06 03:46:59,211.12.21.165,Saudi Arabia,Tabuk,Mobile,c9230c64-c006-4b5b-b678-39b222b5f457,Chrome,True,False,118,Mobile App
SA00000043,2025-09-22 15:46:59,35.203.87.5,Saudi Arabia,Dammam,Mobile,a7e8d18e-ddf6-44ac-86fe-acd4fe1393cd,Safari,False,False,6,Web Portal
SA00000043,2025-09-06 03:46:59,117.39.78.225,Kuwait,Lake Michelle,Mobile,d7f34368-c2ef-4ecb-bf5f-bf4fd4176230,Firefox,True,True,27,ATM
SA00000043,2025-09-14 17:46:59,159.83.74.183,Saudi Arabia,Dhahran,Mobile,44caa5a2-a1e5-48a2-93d2-28d424655c39,Firefox,False,True,96,ATM
SA00000043,2025-09-30 23:46:59,152.2.210.205,Saudi Arabia,Khobar,Mobile,cb6ad0c7-a235-4dd4-9355-08d073b5bad5,Chrome,True,True,23,Web Portal
SA00000043,2025-09-17 21:46:59,210.250.161.235,Saudi Arabia,Medina,Desktop,4739cc7b-bff3-4c8d-83ff-3e9667213a70,Edge,False,False,81,Web Portal
SA00000044,2025-09-24 23:46:59,151.158.220.178,Saudi Arabia,Jeddah,Tablet,53c93ae7-7cf0-4bb3-b343-d9eb7466ef02,Chrome,True,True,90,Mobile App
SA00000044,2025-09-23 07:46:59,190.171.157.197,Turkey,Port Kimland,Tablet,5bb47c18-b281-47c4-aa05-5442a284e8fd,Chrome,True,False,49,Web Portal
SA00000044,2025-09-08 02:46:59,194.216.239.151,Oman,Port Amandaborough,Tablet,d40e53ce-52a7-4a41-84be-d4867ea5a387,Firefox,True,False,102,ATM
SA00000044,2025-09-25 03:46:59,95.15.198.183,Pakistan,Matthewshire,Mobile,aebbb90e-e4e7-41de-97ff-51d9c9ce44bd,Firefox,True,True,1,ATM
SA00000044,2025-09-15 11:46:59,177.120.93.78,Saudi Arabia,Jeddah,Desktop,d6321d31-c8ac-4fcf-a04d-4d14197dbae1,Firefox,True,True,53,ATM
SA00000044,2025-09-07 07:46:59,16.5.137.132,Oman,Smithburgh,Mobile,33cb202e-6d84-414d-b541-91eafde91c42,Safari,True,True,24,ATM
SA00000044,2025-09-09 05:46:59,198.161.197.14,Saudi Arabia,Buraidah,Desktop,28b2bf21-4d47-4ed6-a666-3769e1d46f82,Chrome,True,True,33,Mobile App
SA00000044,2025-09-28 00:46:59,216.196.196.119,Saudi Arabia,Khobar,Desktop,40198303-5c45-4e4d-a793-13b817e52113,Firefox,True,True,37,ATM
SA00000044,2025-10-02 17:46:59,74.151.246.134,Saudi Arabia,Taif,Desktop,4e35da80-a027-4a18-a576-a4100d41ee47,Safari,True,False,104,Web Portal
SA00000044,2025-09-04 10:46:59,128.17.204.78,India,South Diana,Mobile,21f89d06-13f3-4ade-ba10-013f36a2c52b,Firefox,False,False,108,Web Portal
SA00000044,2025-09-30 02:46:59,156.123.249.202,Saudi Arabia,Taif,Desktop,57f479b5-b212-46ee-8210-63710260a123,Edge,True,False,63,ATM
SA00000044,2025-10-01 18:46:59,166.193.204.64,Saudi Arabia,Jeddah,Desktop,1221cddf-7a4a-402f-a1d6-3b0fb1ac040d,Firefox,True,False,94,ATM
SA00000044,2025-10-02 00:46:59,113.109.230.108,Saudi Arabia,Buraidah,Tablet,1a6b6a7d-1a38-4ad6-8e53-2ffdbb134f02,Chrome,False,True,117,Mobile App
SA00000044,2025-09-17 15:46:59,51.38.255.215,Saudi Arabia,Buraidah,Desktop,d038e153-c601-418b-a1fa-01ba231ae7c7,Firefox,True,False,29,ATM
SA00000045,2025-09-30 09:46:59,180.66.187.224,Saudi Arabia,Jeddah,Desktop,249204c7-ad58-4b1b-be31-537aa43e558c,Safari,True,True,109,ATM
SA00000045,2025-09-13 18:46:59,64.138.217.160,Saudi Arabia,Mecca,Desktop,70aa5b0d-2a03-4ad4-a667-b9829c3de1b0,Firefox,True,True,95,ATM
SA00000045,2025-09-19 12:46:59,222.40.2.52,France,Jenniferberg,Mobile,e5871d89-1631-4fc6-b79d-58f9dc268108,Chrome,True,False,30,Mobile App
SA00000045,2025-09-13 17:46:59,71.225.206.209,Saudi Arabia,Khobar,Desktop,59fe3d53-624f-4a4b-bae1-e13796ee50e5,Edge,False,True,6,ATM
SA00000045,2025-09-24 20:46:59,203.52.32.211,Saudi Arabia,Buraidah,Tablet,46e75a2c-3f6e-4d9d-a3cb-e943ca840003,Safari,True,True,49,ATM
SA00000045,2025-09-22 12:46:59,143.225.247.240,Saudi Arabia,Jeddah,Tablet,b89f3a92-999a-4d86-99db-13028dab66d3,Safari,False,True,67,Web Portal
SA00000045,2025-09-23 12:46:59,129.183.125.178,Saudi Arabia,Taif,Tablet,e03635fc-a88d-4108-98d9-94b8d90f74e9,Chrome,True,False,22,Mobile App
SA00000045,2025-10-02 07:46:59,44.18.200.220,Saudi Arabia,Medina,Mobile,a56b61e0-4ba8-44ca-a449-cb6fbf72ae52,Firefox,True,False,78,ATM
SA00000045,2025-09-08 20:46:59,79.81.93.58,Saudi Arabia,Dhahran,Desktop,3db788a6-1cdc-44c2-a2c9-65b27eb0f62a,Chrome,False,False,62,Mobile App
SA00000045,2025-09-16 18:46:59,9.34.221.123,Saudi Arabia,Dhahran,Mobile,0316d2d6-fa4a-48ef-a383-7348873dc8bd,Firefox,True,True,74,ATM
SA00000046,2025-09-30 03:46:59,197.68.17.104,Saudi Arabia,Tabuk,Mobile,d6c6f45c-dc5e-4e78-a307-d4d121c9a15d,Chrome,True,False,119,Mobile App
SA00000046,2025-09-18 11:46:59,151.98.234.245,Saudi Arabia,Tabuk,Tablet,c34201db-2c3a-4cdc-aed5-4a468bde005b,Chrome,True,True,28,Web Portal
SA00000046,2025-09-15 08:46:59,18.85.242.252,Saudi Arabia,Mecca,Mobile,0387f74d-1149-4096-965d-744f0445c1a8,Edge,True,True,80,ATM
SA00000046,2025-09-18 15:46:59,201.151.134.195,India,Jasonton,Desktop,b66edbf4-a0ea-4251-8957-43a281b13b80,Chrome,True,False,50,Mobile App
SA00000046,2025-10-01 23:46:59,73.197.132.48,USA,Hendersonfurt,Mobile,143ac1c5-4f56-4ed5-9566-9e364708203b,Chrome,True,False,116,ATM
SA00000046,2025-09-15 22:46:59,11.64.76.2,Saudi Arabia,Buraidah,Tablet,8950ddd6-27c6-4bb1-8edd-069df96c9a0a,Chrome,True,False,85,Mobile App
SA00000047,2025-09-17 23:46:59,36.59.58.199,Saudi Arabia,Abha,Tablet,bade8d5d-6fff-45cc-b2dc-6c344f67448e,Edge,False,False,112,Mobile App
SA00000047,2025-09-12 07:46:59,200.244.93.92,Saudi Arabia,Taif,Desktop,ecb4678c-1612-4aa6-be96-39ba0ed2ec9d,Safari,True,False,18,Web Portal
SA00000047,2025-09-19 16:46:59,30.130.5.171,Saudi Arabia,Jeddah,Desktop,4f2da233-0e16-4b12-9bdc-70d19cbf7b8c,Edge,True,True,1,ATM
SA00000047,2025-09-11 23:46:59,139.61.200.80,Saudi Arabia,Jeddah,Tablet,23204ff5-b538-496c-833e-02f71e93d127,Chrome,False,True,89,Web Portal
SA00000047,2025-09-21 12:46:59,12.37.224.37,USA,East Tylerstad,Tablet,bff15840-207e-463f-9f32-d5d82abe1585,Safari,True,False,73,Web Portal
SA00000047,2025-09-15 15:46:59,184.153.183.251,Saudi Arabia,Dhahran,Mobile,c57c7498-1e38-4711-a2ec-13f4bba1aed9,Edge,False,True,48,ATM
SA00000047,2025-09-17 08:46:59,12.53.10.176,Turkey,West Lindsayview,Tablet,a0a5fde6-939f-41a2-b99c-ea5cb65ad0f1,Safari,False,True,110,ATM
SA00000047,2025-10-01 00:46:59,74.174.47.76,Oman,South Spencerstad,Mobile,c5f8e2f8-414f-4994-a845-77805e20c957,Firefox,False,False,103,ATM
SA00000047,2025-09-15 01:46:59,71.97.160.50,Saudi Arabia,Riyadh,Mobile,00a85473-8242-4912-bda3-c1623a78b64a,Edge,True,True,106,Mobile App
SA00000047,2025-09-19 04:46:59,64.201.83.239,Saudi Arabia,Jeddah,Desktop,5d2d904f-78c5-4073-8bc5-72073e9aec86,Firefox,True,True,78,Mobile App
SA00000047,2025-09-11 11:46:59,41.154.252.186,Saudi Arabia,Dhahran,Tablet,db842660-f5d8-4b91-ae60-81ac2dd0622e,Safari,True,True,82,Web Portal
SA00000047,2025-09-20 23:46:59,115.248.226.208,Turkey,New Lindachester,Mobile,51e744e4-b864-4a08-aa75-752d6a8fcacb,Chrome,True,True,87,Mobile App
SA00000047,2025-09-23 16:46:59,124.79.193.160,Saudi Arabia,Mecca,Mobile,8085c147-1e91-4f36-9f70-5b2592502e59,Safari,False,False,86,Web Portal
SA00000047,2025-09-22 05:46:59,131.94.251.1,Saudi Arabia,Jubail,Tablet,8409c5ea-cde9-48b3-b922-a7e42de982f8,Chrome,True,False,93,ATM
SA00000047,2025-09-05 05:46:59,192.53.205.70,Saudi Arabia,Dammam,Mobile,ddb449dc-7710-4966-a082-7f7611a529b4,Firefox,False,False,74,Mobile App
SA00000047,2025-09-26 18:46:59,126.159.19.199,Saudi Arabia,Jeddah,Tablet,74ed5145-8d97-45c7-961d-5c8753c9fe59,Chrome,True,False,15,ATM
SA00000047,2025-09-04 15:46:59,76.215.203.214,Saudi Arabia,Tabuk,Desktop,4dcd0009-c8d5-4717-9055-a36f4aa5f9d3,Edge,False,False,99,Mobile App
SA00000047,2025-09-10 13:46:59,183.195.63.131,Saudi Arabia,Taif,Tablet,f8cbab4c-9779-4e84-9e47-2e2276c3e642,Edge,True,False,15,Web Portal
SA00000047,2025-10-02 11:46:59,22.64.230.135,Saudi Arabia,Medina,Tablet,c2aef674-8beb-4e78-a683-73a3bb82b796,Firefox,True,False,46,ATM
SA00000047,2025-09-17 23:46:59,162.104.184.75,Saudi Arabia,Dammam,Mobile,061efb95-68f8-4063-aeb1-9ad201a1fb0f,Safari,True,False,87,ATM
SA00000048,2025-10-02 06:46:59,117.138.243.147,Saudi Arabia,Taif,Desktop,e09016b6-b186-45a8-96ee-526ba2cd1590,Safari,True,False,24,ATM
SA00000048,2025-09-13 17:46:59,85.112.236.182,Saudi Arabia,Medina,Mobile,60538c1b-a845-40a1-8249-2e5e005fd0e6,Firefox,True,True,30,Mobile App
SA00000048,2025-09-08 16:46:59,168.157.114.8,Saudi Arabia,Khobar,Mobile,fbad793f-87a1-4c02-b487-9e411a9c672a,Chrome,True,True,87,ATM
SA00000048,2025-09-19 04:46:59,73.28.165.169,UAE,South Travis,Desktop,0b3d0c36-17d0-4810-87a2-a10bb62edb49,Safari,True,False,115,ATM
SA00000048,2025-09-07 15:46:59,221.55.194.231,Saudi Arabia,Buraidah,Desktop,755d814b-5f5b-4255-a544-9887b36ab3ed,Edge,True,True,7,ATM
SA00000048,2025-09-09 10:46:59,193.43.120.84,Saudi Arabia,Buraidah,Mobile,222df6a4-8163-46ce-9877-bc0694ad6252,Safari,False,True,59,Mobile App
SA00000048,2025-09-12 07:46:59,153.61.13.53,Saudi Arabia,Jubail,Mobile,0ff1c51f-915c-431b-9786-7b1213281726,Chrome,True,False,75,Mobile App
SA00000048,2025-09-24 12:46:59,20.46.195.38,Saudi Arabia,Dammam,Mobile,d9d57b02-42d0-4d55-8aab-47b23c9d128a,Safari,True,False,61,ATM
SA00000048,2025-09-24 12:46:59,148.225.78.70,USA,Sarafurt,Mobile,3bcdf203-459e-4674-b3e7-f042516c3b0a,Edge,True,False,110,Web Portal
SA00000048,2025-09-26 09:46:59,70.195.24.186,Qatar,East Derekshire,Tablet,50647c59-774f-4354-b316-ce642a147a96,Firefox,True,False,103,Mobile App
SA00000048,2025-09-17 10:46:59,54.238.46.114,Saudi Arabia,Medina,Mobile,73b0d676-3527-45c8-8534-ca08f6f24d1c,Firefox,False,True,23,Web Portal
SA00000049,2025-09-30 03:46:59,48.245.227.202,Saudi Arabia,Jubail,Desktop,28597b34-1725-42c7-9eb2-a7b8da3c45ca,Edge,True,False,72,ATM
SA00000049,2025-10-03 11:46:59,100.41.245.36,Oman,Margaretton,Mobile,3f8b4433-b60e-495c-9759-ba9625f88c74,Firefox,True,False,108,ATM
SA00000049,2025-10-01 09:46:59,195.149.193.27,Saudi Arabia,Dammam,Desktop,4c80d33a-ad5b-43c8-8c88-0714837217e0,Safari,True,False,3,Web Portal
SA00000049,2025-10-01 12:46:59,121.100.20.196,Saudi Arabia,Tabuk,Mobile,dac726b6-6786-4fb3-b3bc-9a7107f4fee5,Firefox,True,False,42,ATM
SA00000049,2025-09-18 08:46:59,23.254.202.243,Saudi Arabia,Taif,Mobile,cdcc2d6a-1a16-498c-b648-776e183fea70,Edge,True,False,81,Mobile App
SA00000049,2025-09-07 18:46:59,161.241.120.249,Saudi Arabia,Khobar,Desktop,c7ecfe71-d493-47fc-8fc9-8d2e030f9be9,Edge,True,True,21,Web Portal
SA00000049,2025-09-27 13:46:59,196.133.218.55,Saudi Arabia,Dammam,Tablet,5f4b1a97-668c-479b-92dc-42c832b8d8aa,Safari,False,False,114,Web Portal
SA00000049,2025-09-10 12:46:59,133.96.230.230,Saudi Arabia,Buraidah,Desktop,eadc9960-4242-41e2-960b-e0f495132c22,Edge,True,True,110,Mobile App
SA00000049,2025-09-30 00:46:59,222.48.150.226,Lebanon,North Wendyborough,Tablet,e7b33085-178b-4968-a0f8-7ba2cf2e3296,Chrome,True,True,51,Mobile App
SA00000049,2025-10-01 21:46:59,168.169.192.232,Saudi Arabia,Taif,Tablet,7603c36c-f139-4e3c-8aee-25571f5df912,Chrome,True,False,68,Mobile App
SA00000049,2025-10-01 15:46:59,91.184.213.129,Saudi Arabia,Jeddah,Tablet,7f0223bc-651e-4252-b974-4cded259f960,Edge,True,True,32,ATM
SA00000049,2025-09-25 09:46:59,91.78.118.157,Saudi Arabia,Mecca,Tablet,e886a011-36f7-426c-9a9c-06792c3d17e2,Firefox,True,True,85,Web Portal
SA00000049,2025-09-07 13:46:59,98.61.36.98,Saudi Arabia,Taif,Tablet,08dec921-260c-4547-a228-0fe3722dce13,Safari,False,True,90,ATM
SA00000049,2025-09-29 05:46:59,143.186.240.18,Saudi Arabia,Abha,Tablet,69785221-7fb7-4c57-8b8c-031fa5b40983,Edge,True,False,62,ATM
SA00000049,2025-09-27 21:46:59,223.84.56.172,Saudi Arabia,Khobar,Desktop,620d4a1f-479f-4628-9674-eb650f9c5300,Safari,True,False,2,Mobile App
SA00000049,2025-09-18 19:46:59,76.195.234.168,Saudi Arabia,Taif,Tablet,869bc00f-cc15-4a1b-a278-9642a484e035,Chrome,False,False,39,Mobile App
SA00000050,2025-09-09 14:46:59,112.79.254.171,Saudi Arabia,Riyadh,Tablet,b69f75c5-c82b-41be-a1eb-64e6fd498e20,Safari,True,False,113,ATM
SA00000050,2025-09-21 11:46:59,52.149.42.180,UK,Timothyfort,Desktop,06ac1010-2e08-49c1-853b-45fe636cf499,Firefox,True,True,55,ATM
SA00000050,2025-09-27 07:46:59,46.4.109.70,Saudi Arabia,Tabuk,Tablet,c74e48ff-cf89-469d-a550-d73607806e71,Safari,True,False,53,Mobile App
SA00000050,2025-09-07 21:46:59,11.185.100.199,Turkey,Brianfort,Mobile,3f738f50-19a2-476f-a8dd-2bfdf956be95,Edge,False,False,90,ATM
SA00000050,2025-09-19 17:46:59,145.14.199.67,Saudi Arabia,Mecca,Mobile,ead18464-ca8e-458c-90f8-1063889fe107,Chrome,True,True,37,Web Portal
SA00000050,2025-09-30 01:46:59,183.5.107.112,Saudi Arabia,Riyadh,Mobile,cc21cbdb-fb8f-48c4-98b4-8ead93608edf,Chrome,True,True,64,Mobile App
SA00000050,2025-09-24 10:46:59,43.30.25.19,Saudi Arabia,Taif,Desktop,5168bbf2-97af-4bde-bc8e-9d782d14e9f4,Edge,True,False,11,Mobile App
SA00000050,2025-10-03 15:46:59,165.189.147.96,Saudi Arabia,Jeddah,Tablet,b4157cea-0738-4ba4-9770-a3dbe9fa97e2,Edge,True,True,115,Web Portal
SA00000050,2025-09-08 11:46:59,137.24.52.52,Saudi Arabia,Jeddah,Tablet,d631c383-3030-44d0-b2c8-47439027e770,Firefox,False,False,32,ATM
SA00000050,2025-10-03 17:46:59,197.248.10.72,Saudi Arabia,Jeddah,Tablet,7d8d3ddd-2cf1-49cb-8f1e-1a378ac8ad93,Firefox,False,False,88,Web Portal
SA00000050,2025-09-05 13:46:59,94.151.95.32,UAE,North Brianbury,Tablet,9d37efb6-eafb-4e90-94ec-84ce002ccb25,Chrome,True,False,82,Web Portal
SA00000050,2025-09-28 12:46:59,102.133.159.13,Saudi Arabia,Abha,Mobile,eb3537a0-2d6e-4291-b789-3986573bfc17,Chrome,True,False,42,Mobile App
SA00000050,2025-09-29 15:46:59,165.45.107.119,Saudi Arabia,Dhahran,Mobile,962c04dd-25d0-4461-859c-15740f3f0f48,Chrome,True,False,89,ATM
SA00000050,2025-09-30 12:46:59,137.16.214.86,Saudi Arabia,Medina,Mobile,86bb42c7-d8b2-48b6-9c65-4aa2c63ce21d,Edge,True,False,120,ATM
SA00000051,2025-10-03 12:46:59,210.82.45.204,Saudi Arabia,Jubail,Tablet,a981fa54-f121-4129-b45c-9a545fa3a531,Chrome,True,False,30,Web Portal
SA00000051,2025-09-17 03:46:59,38.119.79.163,Saudi Arabia,Taif,Tablet,22ee7f07-5296-4fb3-8d40-7b285628ddcd,Firefox,True,False,46,ATM
SA00000052,2025-09-26 22:46:59,193.223.173.54,Saudi Arabia,Taif,Tablet,7cb923f5-f5ed-4382-a3a6-ef83cab63107,Safari,False,True,73,Mobile App
SA00000052,2025-09-17 12:46:59,139.38.34.242,Saudi Arabia,Taif,Desktop,b18d2c8c-8fdd-4ebc-b7ff-88d4b509f08a,Firefox,True,True,58,Web Portal
SA00000052,2025-09-08 15:46:59,219.107.29.105,Saudi Arabia,Taif,Mobile,d08012b8-96c5-4fe7-aa60-4892392612e9,Edge,True,True,80,Web Portal
SA00000052,2025-09-10 04:46:59,136.38.121.199,Kuwait,South Kurt,Tablet,f2e3c6f0-0075-43d5-ba94-aa662d7e4a45,Edge,True,False,99,ATM
SA00000052,2025-09-30 04:46:59,84.93.170.116,USA,Rosalesshire,Tablet,9c8379ae-f7b0-4805-8f0d-f860ebc92914,Safari,True,True,67,ATM
SA00000053,2025-10-03 19:46:59,205.32.9.161,UAE,Lake Ariana,Mobile,3ced4d1f-13eb-42c9-bece-d21a54c7743b,Chrome,False,True,13,Mobile App
SA00000053,2025-09-16 03:46:59,52.114.254.121,Saudi Arabia,Abha,Desktop,f68c62e6-e2a4-4909-a2dd-22d52afaab7b,Safari,True,False,29,ATM
SA00000053,2025-09-12 21:46:59,24.124.158.205,Egypt,Port Jennamouth,Tablet,115affac-b173-4cdf-bfe1-e8f335adde88,Edge,True,False,103,ATM
SA00000054,2025-09-23 06:46:59,38.234.9.241,Saudi Arabia,Dhahran,Desktop,62ccc604-0c53-444b-8053-f649b86d066b,Chrome,True,True,94,Mobile App
SA00000054,2025-09-08 14:46:59,223.199.83.224,Egypt,Oconnorburgh,Tablet,8bc83a02-59ea-4936-a0f3-4ebce1bbb8cd,Chrome,True,True,69,Web Portal
SA00000055,2025-09-28 07:46:59,62.175.243.175,Saudi Arabia,Tabuk,Tablet,a6a5f0ff-93fb-41d0-9d32-6d9cc9ea356a,Firefox,False,True,99,ATM
SA00000055,2025-09-16 12:46:59,183.55.249.71,Saudi Arabia,Jubail,Tablet,cc9803de-12de-4e5a-b387-928a29a3db6d,Edge,True,True,102,Mobile App
SA00000055,2025-09-17 11:46:59,171.45.252.134,Saudi Arabia,Abha,Mobile,f3a02120-42d9-43ee-9197-6e750523d4fd,Edge,True,False,71,Web Portal
SA00000055,2025-09-07 12:46:59,85.224.47.133,Saudi Arabia,Abha,Desktop,29310971-601e-4211-a34f-76b42b8c03bf,Safari,True,True,49,ATM
SA00000055,2025-09-05 00:46:59,62.229.40.211,Germany,New Shellyland,Desktop,f143e545-6e6b-44b9-87ef-2ba8b45a6ab3,Edge,True,True,37,ATM
SA00000055,2025-10-04 07:46:59,105.158.192.130,Turkey,New Pamela,Mobile,30a2cee8-f972-4cc1-b49e-f4a954c29d5c,Safari,True,True,110,Web Portal
SA00000055,2025-10-04 01:46:59,48.250.25.18,Saudi Arabia,Buraidah,Tablet,3ccff6eb-4c22-42f3-8811-e562a91cf192,Firefox,True,True,59,Web Portal
SA00000056,2025-09-30 15:46:59,89.37.79.87,Saudi Arabia,Tabuk,Mobile,7daec949-d700-4461-8cb6-b0ba925f8199,Firefox,True,False,12,ATM
SA00000056,2025-09-22 05:46:59,109.197.244.141,Saudi Arabia,Jubail,Mobile,4b6797a1-166e-4fe3-ad77-959500fa0eb4,Safari,False,True,63,ATM
